stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,reference_place,stop_name_short
24054,Carlsbad Village Dr & Harwich Dr,33.167808,-117.299261,,24054,0,,2,F-W/B,,,Clsbd Vlge & Harwich
24074,Highland Dr & Magnolia St,33.157211,-117.331888,,24074,0,,2,N-N/B,,,Highland&Magnolia
24075,Highland Dr & Magnolia St,33.157177,-117.332028,,24075,0,,2,F-S/B,,,Highland&Magnolia
24083,Craven Dr & Twin Oaks Valley Rd,33.127229,-117.164466,,24083,0,,2,F-E/B,,,Craven&Twin Oaks Vly
24084,Las Posas Rd & Los Vallecitos Bl,33.146162,-117.189849,,24084,0,,1,F-E/B,,,Las Posas&Los Vallecitos
24086,Citrus Av & Valley Pkwy,33.140317,-117.043945,,24086,0,,2,F-S/B,,,Citrus & Vly
24087,Carlsbad Bl & Breakwater Rd,33.104952,-117.319670,,24087,0,,2,F-S/B,,,Clsbd&Breakwater
24088,Rancho Santa Fe Rd & Camino Junipero,33.087897,-117.225504,,24088,0,,1,F-E/B,,,Rcho Santa Fe&Cmo Junipero
24089,Rancho Santa Fe Rd & Camino Junipero,33.087094,-117.226341,,24089,0,,1,F-W/B,,,Rcho Santa Fe&Cmo Junipero
24107,Faraday Av & Cannon Rd,33.138721,-117.306688,,24107,0,,2,F-E/B,canfar,,Faraday&Cannon
24108,Faraday Av & 1525,33.136520,-117.295019,,24108,0,,2,M-Street-E/B,,,Faraday&1525
24109,Faraday Av & 1620,33.139201,-117.293152,,24109,0,,2,F-E/B,,,Faraday&1620
24110,Faraday Av & Newton Dr (1675),33.137964,-117.290677,,24110,0,,2,M-Street-E/B,,,Faraday&Newton (1675)
24114,Faraday Av & College Bl,33.135799,-117.286211,,24114,0,,2,F-W/B,,,Faraday&Coll
24115,Faraday Av & Newton Dr,33.138399,-117.290812,,24115,0,,2,F-W/B,,,Faraday&Newton
24116,Faraday Av & 1610,33.139359,-117.293187,,24116,0,,2,M-Street-W/B,,,Faraday&1610
24117,Faraday Av & 1530,33.136637,-117.295255,,24117,0,,2,M-Street-W/B,,,Faraday&1530
24118,Faraday Av & Whitman Way,33.138350,-117.306008,,24118,0,,2,N-W/B,canfar,,Faraday&Whitman Way
24127,Camino Vida Roble & Palomar Airport Rd (East),33.119728,-117.281652,,24127,0,,2,F-E/B,,,Cmo Vida Roble&Palomar Airport (East)
24128,Camino Vida Roble & Corte Del Nogal,33.118356,-117.279909,,24128,0,,2,F-W/B,,,Cmo Vida Roble & Corte Del Nogal
24129,Camino Vida Roble & Las Palmas Dr,33.117866,-117.276832,,24129,0,,2,F-E/B,,,Cmo Vida Roble&Las Palmas
24130,Camino Vida Roble & Corte Del Abeto,33.118270,-117.276337,,24130,0,,2,F-W/B,,,Cmo Vida Roble&Corte Del Abeto
24131,El Camino Real & ViaSat West Campus,33.126995,-117.266189,,24131,0,,1,M-Street-S/B,ecrgaS,,El Cmo Real & ViaSat WCampus
24135,Loker Av West & Palomar Airport Rd,33.131297,-117.259392,,24135,0,,2,F-N/B,lokpal,,Loker West&Palomar Airport
24136,Loker Av West & 2748,33.134132,-117.257448,,24136,0,,2,M-Street-E/B,,,Loker West&2748
24137,Loker Av West & 2765,33.132734,-117.255626,,24137,0,,2,M-Street-E/B,,,Loker West&2765
24138,Loker Av West & El Fuerte St (2793),33.131353,-117.253258,,24138,0,,2,M-Street-E/B,lokelW,,Loker West&El Fuerte (2793)
24144,Rancho Santa Fe Rd & Camino De Los Coches,33.075847,-117.239426,,24144,0,,2,N-N/B,,,Rcho Santa Fe&Cmo De Los Coches
24145,Rancho Santa Fe Rd & San Elijo Rd,33.100607,-117.221783,,24145,0,,1,F-N/B,,,Rcho Santa Fe&San Elijo
24146,Rancho Santa Fe Rd & Melrose Dr,33.108482,-117.225181,,24146,0,,2,F-E/B,,,Rcho Santa Fe&Melrose
24147,Rancho Santa Fe Rd & Meadowlark Ranch Rd,33.109318,-117.225569,,24147,0,,1,F-W/B,,,Rcho Santa Fe&Meadowlark Ranch
24148,Rancho Santa Fe Rd & Camino De Los Coches,33.075267,-117.239959,,24148,0,,2,F-W/B,,,Rcho Santa Fe&Cmo De Los Coches
24150,Scholars Dr South & Revelle College Dr,32.872517,-117.241402,,24150,0,,2,F-E/B,,,Scholars South&Revelle Coll
24151,Scholars Dr South & Revelle College Dr,32.872662,-117.241527,,24151,0,,2,N-W/B,,,Scholars South&Revelle Coll
24153,San Rodolfo Dr & Stevens Av,32.993949,-117.260273,,24153,0,,1,M-Street-E/B,,,San Rodolfo&Stevens
24156,Douglas Dr & Teal Way,33.272878,-117.299554,,24156,0,,1,F-W/B,,,Douglas&Teal Way
24157,El Camino Real & Poinsettia Ln,33.110028,-117.269944,,24157,0,,1,F-N/B,,,El Cmo Real&Poinsettia
24158,El Camino Real & College Bl,33.143530,-117.283698,,24158,0,,2,F-N/B,,,El Cmo Real&Coll
24159,El Camino Real & Social Security Office,33.188559,-117.328103,,24159,0,,2,M-Street-N/B,,,El Cmo Real&Social Security Office
24161,Mission Rd & Mission Hills HS,33.142669,-117.141930,,24161,0,,2,M-Street-E/B,,,Mission & Mission Hills HS
24162,Hwy 101 & Dahlia Dr,32.987918,-117.270621,,24162,0,,1,F-N/B,,,Hwy 101 & Dahlia
24165,Sycamore Av & Grand Av,33.155138,-117.224656,,24165,0,,2,F-W/B,,,Sycamore&Grand
24166,Business Park & Scott St,33.139898,-117.230228,,24166,0,,1,N-N/B,,,Business Park&Scott
24167,Poinsettia Av & Corporate View,33.135140,-117.225061,,24167,0,,2,F-E/B,,,Poinsettia&Corporate View
24173,Melrose Dr & Park Center Dr,33.140861,-117.244055,,24173,0,,1,F-N/B,,,Melrose & Park Ctr
24178,Robelini Dr & El Valle Opulento,33.173144,-117.209994,,24178,0,,2,N-S/B,,,Robelini&El Valle Opulento
24188,Foothill Dr & E Vista Way,33.217253,-117.224919,,24188,0,,2,F-E/B,,,Foothill&E Vista Way
24189,Oak Dr & Foothill Dr,33.216761,-117.221769,,24189,0,,2,F-N/B,,,Oak&Foothill
24190,Oak Dr & Monte Mar Rd,33.219653,-117.221776,,24190,0,,1,F-N/B,,,Oak&Monte Mar
24191,Oak Dr & Palomar Pl,33.222797,-117.221771,,24191,0,,2,N-N/B,,,Oak&Palomar
24192,Arcadia Av & Laguna Ln,33.224966,-117.225468,,24192,0,,1,F-W/B,,,Arcadia&Laguna
24193,Bobier Dr & Marabou Ln,33.221348,-117.253283,,24193,0,,2,F-W/B,,,Bobier&Marabou
24194,Bobier Dr & Marabou Ln,33.221114,-117.253281,,24194,0,,1,F-E/B,,,Bobier&Marabou
24195,Ivey Ranch Rd & Justina Dr,33.217220,-117.310555,,24195,0,,2,N-S/B,mlkms,,Ivey Ranch&Justina
24196,Rancho Del Oro Dr & Mesa Dr,33.214166,-117.317768,,24196,0,,1,,rdomes,,Rcho Del Oro & Mesa
24198,Rancho Del Oro Dr & El Corazon Dr,33.209221,-117.312831,,24198,0,,1,F-S/B,,,Rcho Del Oro & El Corazon
24199,Rancho Del Oro Dr & Seagate Way (North),33.207433,-117.311556,,24199,0,,0,,vaclnE,,Rcho Del Oro & Seagate Way (North)
24200,Ocean Ranch Blvd & Corporate Centre Dr,33.212386,-117.303722,,24200,0,,0,,,,Ocean Ranch& Corporate Centre
24201,Corporate Center & Ocean Ranch Blvd,33.212251,-117.303325,,24201,0,,0,,,,Corporate Ctr & Ocean Ranchvd
24202,Corporate Centre Dr & Ocean Ranch Blvd,33.211728,-117.302779,,24202,0,,2,F-N/B,,,Corporate Centre & Ocean Ranchvd
24204,Corporate Centre & Oceanic Dr,33.206060,-117.305136,,24204,0,,1,F-N/B,,,Corporate Centre&Oceanic
24206,Marron Rd & Quarry Creek Center,33.177866,-117.296982,,24206,0,,1,N-E/B,qrycrk,,Marron&Quarry Creek Ctr
24207,Tamarack Av & Polly Ln,33.154571,-117.331354,,24207,0,,2,N-W/B,,,Tamarack&Polly
24211,El Camino Real Station,33.200011,-117.332188,,24211,0,,1,M-TC-Train-E/B,ecrsta,,El Cmo Real Sta
24213,Rancho Del Oro Station,33.202362,-117.311316,,24213,0,,1,M-TC-Train-N/B,rdosta,,Rcho Del Oro Sta
24246,Old Grove Rd & Ocean Ranch Bl,33.218627,-117.296537,,24246,0,,0,F-E/B,ogrado,,Old Grove&Ocean Ranch
24247,Avenida Del Oro & Old Grove Rd,33.216235,-117.294072,,24247,0,,1,F-S/B,,,Avda Del Oro&Old Grove
24248,Avenida Del Oro & US Post Office,33.211612,-117.295047,,24248,0,,2,N-S/B,,,Avda Del Oro&US Post Office
24276,Sycamore Av & University Dr,33.170449,-117.212195,,24276,0,,2,N-S/B,robssf,,Sycamore&Univ
24279,Via Rancho Rd & Rancho Del Oro,33.219718,-117.318129,,24279,0,,1,F-E/B,echsE,,Via Rcho&Rcho Del Oro
24280,Mission Rd & Barham Ln,33.131378,-117.124340,,24280,0,,1,F-E/B,,,Mission&Barham
24327,Rancho Del Oro Rd & Via Rancho Rd,33.220161,-117.319168,,24327,0,,1,F-N/B,echsW,,Rcho Del Oro & Via Rcho
24329,Avenida Del Oro & Windansea St,33.214110,-117.294054,,24329,0,,1,N-S/B,,,Avda Del Oro&Windansea
24330,Lake Bl & Esplanade St,33.179768,-117.290772,,24330,0,,1,N-W/B,,,Lake&Esplanade
24331,North Av & Melrose Dr,33.215516,-117.255271,,24331,0,,1,F-E/B,normeE,,North&Melrose
24334,Mission Av & Quince St,33.127833,-117.094016,,24334,0,,1,F-W/B,,,Mission&Quince
24335,Rancho Santa Fe Rd & San Elijo Rd,33.099415,-117.222113,,24335,0,,1,F-S/B,,,Rcho Santa Fe&San Elijo
24336,El Norte Pkwy & E Valley Pkwy,33.149583,-117.034484,,24336,0,,1,F-E/B,enpvaE,,El Norte&E Vly
24337,Arcadia Av & Oak Dr,33.224914,-117.222428,,24337,0,,2,F-W/B,,,Arcadia&Oak
24338,Las Posas Rd & La Mirada Dr,33.140440,-117.192739,,24338,0,,1,F-N/B,,,Las Posas&La Mirada
24339,Valley Pkwy & Beven Rd,33.155080,-117.031834,,24339,0,,1,F-S/B,,,Vly & Beven
24340,Avenida Encinas & 6030,33.119856,-117.324176,,24340,0,,2,N-N/B,,,Avda Encinas & 6030
24341,Vista Way & Italia Way,33.181205,-117.312916,,24341,0,,1,N-W/B,,,Vista Way&Italia Way
24346,Oceanside Blvd & Melrose Dr,33.220592,-117.259967,,24346,0,,2,F-W/B,osdmeW,,Oceanside& Melrose
24349,Rancho Santa Fe Rd & Avenida Soledad,33.096322,-117.222960,,24349,0,,1,F-E/B,,,Rcho Santa Fe&Avda Soledad
24350,Rancho Santa Fe Rd & Avenida Soledad,33.095937,-117.223806,,24350,0,,1,F-W/B,,,Rcho Santa Fe&Avda Soledad
24351,Rancho Santa Fe Rd & Capalina Rd,33.151616,-117.197388,,24351,0,,2,N-E/B,,,Rcho Santa Fe&Capalina
24352,S Santa Fe Av & Buena Creek Rd,33.173172,-117.207867,,24352,0,,1,N-N/B,bcstaW,,S Santa Fe&Buena Creek
24353,Corporate Centre Dr & Avenida De La Plata,33.209016,-117.301872,,24353,0,,2,F-N/B,,,Corporate Centre &enida De Laata
24361,Oceanside Bl & Ord Way,33.210765,-117.277619,,24361,0,,2,F-E/B,,,Oceanside&Ord Way
24362,Auto Park Way & Mission Rd,33.130225,-117.123164,,24362,0,,1,F-S/B,apmsnS,,Auto Park Way&Mission
24363,Mission Rd & Bennett Av,33.136046,-117.129963,,24363,0,,1,,,,Mission&Bennett
24366,Longhorn Dr & Crystal Ridge Way,33.163721,-117.249870,,24366,0,,1,M-Street-N/B,rbvhs,,Longhorn&Crystal Ridge Way
24367,2nd Av & Centre City Pkwy,33.118384,-117.085372,,24367,0,,1,F-E/B,,,2nd&Centre City
24369,El Camino Real & Camino Vida Roble,33.120412,-117.266862,,24369,0,,1,F-N/B,,,El Cmo Real&Cmo Vida Roble
24373,Mesa Dr & Rancho Del Oro,33.214706,-117.317065,,24373,0,,1,F-E/B,,,Mesa & Rcho Del Oro
24375,Mesa Dr & Pacifica Way,33.218658,-117.299873,,24375,0,,1,F-E/B,,,Mesa&Pcfca Way
24378,Cannon Rd & Grand Pacific Dr,33.134174,-117.314493,,24378,0,,1,N-E/B,canpaE,,Cannon & Grand Pcfc
24379,Cannon Rd & Grand Pacific Dr,33.134488,-117.314232,,24379,0,,1,F-W/B,canpaW,,Cannon&Grand Pcfc
24382,Barham Dr & La Moree Rd,33.134778,-117.154594,,24382,0,,1,N-E/B,csusta,,Barham&La Moree
24383,Valley View Casino,33.218748,-116.972844,,24383,0,,1,M-Street-N/B,vvcas,,Vly View Casino
24386,Thibodo St & Thibodo Ct,33.167874,-117.218647,,24386,0,,1,N-S/B,,,Thibodo&Thibodo
24801,Mission Rd & Brandon Rd,33.384479,-117.243689,,24801,0,,0,,,,Mission & Brandon
24802,Alvarado St & Brandon Rd,33.382092,-117.245254,,24802,0,,0,,,,Alvarado & Brandon
24803,Alvarado St & 388,33.382136,-117.248197,,24803,0,,0,,,,Alvarado & 388
24837,S Mission Rd & Fallbrook St,33.375522,-117.253813,,24837,0,,2,F-S/B,,,S Mission&Fallbrook
24840,Valley Center Rd & Mirar De Valle Rd,33.210940,-117.033480,,24840,0,,1,M-Street-N/B,,,Vly Ctr & Mirar De Valle
24842,Valley Center Rd & Woods Valley Rd,33.206240,-117.033514,,24842,0,,1,N-W/B,,,Vly Ctr&Woods Vly
24843,Grand Av & 1501 Grand Av,33.129693,-117.059648,,24843,0,,1,M-Street-E/B,,,Grand&1501 Grand
24844,Rancho Del Oro Dr & Oceanside Blvd,33.203714,-117.310938,,24844,0,,1,F-N/B,,,Rcho Del Oro & Oceansidevd
24845,S Main Av & Ammunition Rd,33.371600,-117.251211,,24845,0,,1,F-N/B,misamN,,S Main&Ammunition
24846,Buena Creek Station,33.173356,-117.207406,,24846,0,,1,M-Special_Loc,bcstaS,,Buena Creek Sta
24847,Primrose Av & Palmyra Dr,33.170520,-117.207733,,24847,0,,2,N-E/B,PrimPa,,Primrose&Palmyra
24848,Mission Rd & Las Posas Rd,33.149227,-117.190013,,24848,0,,1,F-W/B,,,Mission&Las Posas
24849,Mission Rd & Val Preda Rd,33.142003,-117.157008,,24849,0,,1,M-Special_Loc,,,Mission & Val Preda
24850,Lobelia Dr & Sycamore Av,33.169448,-117.212267,,24850,0,,1,F-S/B,,,Lobelia&Sycamore
24851,Ocean Ranch Blvd & Rancho Del Oro Dr,33.209801,-117.312311,,24851,0,,1,F-E/B,,,Ocean Ranch& Rcho Del Oro
24853,Rancho Santa Fe Rd & La Costa Av,33.081921,-117.236265,,24853,0,,1,F-E/B,rsflaE,,Rcho Santa Fe&La Costa
24854,Rancho Santa Fe Rd & La Costa Av,33.081143,-117.237522,,24854,0,,1,F-W/B,rsflaW,,Rcho Santa Fe&La Costa
24855,Basilone Rd & 4th St,33.351973,-117.408421,,24855,0,,2,N-S/B,cmppul,,Basilone&4th
24856,Las Pulgas & C St,33.342815,-117.409613,,24856,0,,2,N-W/B,cppulS,,Las Pulgas&C
24857,Las Pulgas Rd & A St,33.345392,-117.407948,,24857,0,,2,N-W/B,,,Las Pulgas&A
24858,El Camino Real & ViaSat East Campus,33.125290,-117.266067,,24858,0,,1,N-N/B,ecrgaN,,El Cmo Real & ViaSat ECampus
24859,El Camino Real & Town Garden Rd,33.122767,-117.266872,,24859,0,,1,F-S/B,,,El Cmo Real & Town Garden
24861,Mission Rd & Hill Av,33.384781,-117.253286,,24861,0,,1,F-W/B,,,Mission & Hill
24862,San Pasqual Valley Rd & 2nd Av,33.126131,-117.065128,,24862,0,,1,F-S/B,ashgra,,San Pasqual Vly & 2nd
24863,San Pasqual Valley Rd & Grand Av,33.126951,-117.065333,,24863,0,,1,M-Street-E/B,ashgra,,San Pasqual Vly & Grand
24864,Town Center North & Vons,33.240646,-117.292170,,24864,0,,1,N-S/B,towcnS,,Town Ctr N& Vons
24865,Ivy St & Vine St,33.383771,-117.250672,,24865,0,,1,F-W/B,ivyvin,,Ivy&Vine
24866,Main Av & Fallbrook St,33.375822,-117.251362,,24866,0,,2,N-N/B,,,Main&Fallbrook
24867,S Main Av & Elder St,33.379742,-117.251318,,24867,0,,1,N-N/B,,,S Main&Elder
24868,S Mission Rd & Beech St,33.378559,-117.253742,,24868,0,,2,N-S/B,,,S Mission&Beech
24869,Calle Platino & Avenida Del Oro,33.207240,-117.292142,,24869,0,,1,F-W/B,cplado,,Calleatino&Avda Del Oro
24870,Faraday Av & Rutherford Rd,33.134268,-117.283307,,24870,0,,1,F-E/B,,,Faraday&Rutherford
24871,Faraday Av & 2251,33.134160,-117.278181,,24871,0,,1,M-Street-E/B,,,Faraday & 2251
24872,Faraday Av & 2244,33.134170,-117.278875,,24872,0,,1,M-Street-W/B,,,Faraday & 2244
24873,Faraday Av & Rutherford Rd,33.134466,-117.282645,,24873,0,,1,M-Street-W/B,,,Faraday & Rutherford
24876,Emerald Dr & Wildflower Ct,33.199281,-117.279430,,24876,0,,1,F-N/B,,,Emerald&Wildflower
24877,Emerald Dr & Chasin St,33.199530,-117.279583,,24877,0,,1,F-S/B,,,Emerald&Chasin
24878,Seagate Way & VA Clinic,33.207163,-117.310786,,24878,0,,1,F-E/B,vaclnW,,Seagate Way&VA Clinic
24881,Emerald Dr & Silverfox Ln,33.203649,-117.279605,,24881,0,,2,F-E/B,,,Emerald&Silverfox
24882,Watson Way & Thibodo Rd,33.168308,-117.221681,,24882,0,,2,F-E/B,,,Watson Way&Thibodo
24883,Watson Way & Thibodo Rd,33.168203,-117.221851,,24883,0,,2,F-W/B,,,Watson Way&Thibodo
24884,Thibodo Rd & Thibodo Ct,33.167540,-117.218037,,24884,0,,2,N-W/B,,,Thibodo&Thibodo
24885,Thibodo Rd & Sycamore Av,33.166538,-117.217051,,24885,0,,2,N-E/B,,,Thibodo&Sycamore
24886,Thibodo Rd & Sycamore Av,33.166662,-117.216915,,24886,0,,2,F-W/B,,,Thibodo&Sycamore
24887,Del Dios Hwy & Bing Crosby Blvd,33.037745,-117.163522,,24887,0,,2,F-W/B,delbiW,,Del Dios Hwy & Bing Crosbyvd
24888,Del Dios Hwy & Bing Crosby Blvd,33.038056,-117.162147,,24888,0,,2,F-E/B,delbiE,,Del Dios Hwy & Bing Crosbyvd
24889,Rancho Del Oro Dr & Ocean Ranch Blvd,33.209892,-117.313056,,24889,0,,2,N-W/B,,,Rcho Del Oro & Ocean Ranchvd
24890,Rancho Del Oro Dr & Hwy 76,33.228729,-117.318127,,24890,0,,2,F-N/B,,,Rcho Del Oro & Hwy 76
24891,Los Arbolitos Blvd & Coconut Way,33.233148,-117.337508,,24891,0,,1,N-N/B,,,Los Arbolitos& Coconut Way
24893,Pala Rd & Fredricks Av,33.236153,-117.335342,,24893,0,,2,F-E/B,,,Pala&Fredricks
24895,Pala Rd & Christina Ct,33.237633,-117.329843,,24895,0,,1,F-E/B,,,Pala&Christina
24896,Pala Rd & Rio Vista Dr,33.237963,-117.324709,,24896,0,,1,F-E/B,,,Pala&Rio Vista
24897,Pala Rd & Douglas Dr,33.238151,-117.323188,,24897,0,,2,F-W/B,,,Pala&Douglas
24898,Pala Rd & Rio Vista Dr,33.238162,-117.325810,,24898,0,,2,F-W/B,,,Pala&Rio Vista
24899,Pala Rd & School Entrance,33.238032,-117.329414,,24899,0,,2,F-W/B,,,Pala&School Entrance
24901,Pala Rd & Oakleaf Dr,33.236356,-117.334831,,24901,0,,0,F-W/B,,,Pala & Oakleaf
24904,Los Arbolitos Bl & Orr St,33.233055,-117.337744,,24904,0,,2,F-W/B,,,Los Arbolitos&Orr
24905,Townsite Dr & Santa Fe Av,33.211296,-117.244557,,24905,0,,1,F-E/B,,,Townsite & Santa Fe
24906,Townsite Dr & Citrus Av,33.211534,-117.242225,,24906,0,,1,N-E/B,,,Townsite & Citrus
24907,Townsite Dr & Indian Rock Rd,33.212356,-117.238402,,24907,0,,2,N-E/B,TwnInd,,Townsite & Indian Rock
24908,Eucalyptus Av & Indiana Av,33.200766,-117.240426,,24908,0,,1,N-W/B,,,Eucalyptus&Indiana
24911,Townsite Dr & Newport Dr,33.211085,-117.235729,,24911,0,,2,F-W/B,towviW,,Townsite&Newport
24912,Townsite Dr & Rhea Pl,33.212687,-117.239865,,24912,0,,2,F-W/B,TwnRhe,,Townsite&Rhea
24913,Townsite Dr & N Citrus Av,33.211866,-117.241909,,24913,0,,1,N-W/B,,,Townsite&N Citrus
24915,Citracado Pkwy & Auto Park Wy,33.123515,-117.118517,,24915,0,,1,N-W/B,,,Citracado&Auto Park
24916,Citracado Pkwy & Stone Brewing,33.115964,-117.119455,,24916,0,,2,M-Street-S/B,,,Citracado &one Brewing
24917,Citracado Pkwy & Makena Medical Center,33.112610,-117.120314,,24917,0,,1,M-Street-S/B,,,Citracado&Makena Medical Ctr
24918,Andreasen Dr & 1040,33.110941,-117.118387,,24918,0,,1,M-Street-S/B,,,Andreasen&1040
24919,Andreasen Dr & Enterprise St,33.111701,-117.116200,,24919,0,,1,N-E/B,,,Andreasen & Enterprise
24920,Harmony Grove Rd & Symphony Pl,33.108986,-117.110922,,24920,0,,2,F-S/B,,,Harmony Grove & Symphony
24922,Andreasen Dr & 1031,33.111292,-117.117878,,24922,0,,1,M-Street-N/B,,,Andreasen&1031
24923,Citracado Pkwy & Makena Medical Center,33.113410,-117.119796,,24923,0,,1,M-Street-N/B,,,Citracado&Makena Medical Ctr
24924,Citracado Pkwy & Lupulin Ln,33.115497,-117.119166,,24924,0,,1,M-Street-N/B,,,Citracado & Lupulin
24926,El Norte Pkwy & Washington Av,33.150619,-117.044868,,24926,0,,1,F-W/B,,,El Norte&Wshngtn
24927,Red Blush Rd,33.149968,-117.052080,,24927,0,,1,F-W/B,,,Redush
24928,El Norte Pkwy & Lincoln Av,33.151561,-117.054798,,24928,0,,1,F-W/B,,,El Norte&Lincoln
24929,El Norte Pkwy & Estrada Glen,33.152011,-117.057665,,24929,0,,1,N-W/B,,,El Norte&Estrada Glen
24930,El Norte Pkwy & Midway Dr,33.150958,-117.062581,,24930,0,,1,F-W/B,,,El Norte&Midway
24931,El Norte Pkwy & Fig St,33.142481,-117.081004,,24931,0,,1,N-W/B,,,El Norte&Fig
24932,Broadway & Park Av,33.128006,-117.084408,,24932,0,,2,F-S/B,escsen,,Brdwy&Park
24933,Washington Av & Escondido Bl,33.126051,-117.086912,,24933,0,,1,M-Street-W/B,,,Wshngtn&Escondido
24934,Washington Av & Quince St,33.124778,-117.090681,,24934,0,,1,F-E/B,,,Wshngtn&Quince
24935,Washington Av & 245,33.125815,-117.087318,,24935,0,,1,M-Street-E/B,,,Wshngtn&245
24936,El Norte Pkwy & Broadway,33.139985,-117.088366,,24936,0,,2,F-E/B,brenpN,,El Norte&Brdwy
24937,El Norte Pkwy & Ivy St,33.140844,-117.085612,,24937,0,,1,F-E/B,,,El Norte&Ivy
24938,El Norte Pkwy & Fig St,33.142306,-117.080889,,24938,0,,2,F-E/B,,,El Norte&Fig
24939,El Norte Pkwy & Midway Dr,33.151205,-117.061348,,24939,0,,1,F-E/B,,,El Norte&Midway
24940,El Norte Pkwy & La Honda Dr,33.151695,-117.056884,,24940,0,,2,N-E/B,,,El Norte&La Honda
24941,El Norte Pkwy & Lincoln Av,33.150952,-117.054233,,24941,0,,2,N-W/B,,,El Norte&Lincoln
24942,Citrus Av,33.149466,-117.050936,,24942,0,,2,F-E/B,,,Citrus
24943,Mission Av & Old Grove Market Way,33.229955,-117.311264,,24943,0,,1,N-W/B,,,Mission & Old Grove Mrkt Way
24944,Encinitas Station Stall 3,33.045531,-117.292692,,24944,0,encsta,1,M-TC-Bus,encsta,,Encinitas Staall 3
24945,Encinitas Station Stall 2,33.045350,-117.292670,,24945,0,encsta,1,M-TC-Bus,encsta,,Encinitas Staall 2
24948,Encinitas Station Stall 5,33.045384,-117.292830,,24948,0,encsta,1,M-TC-Bus,encsta,,Encinitas Staall 5
24949,Encinitas Station Stall 6,33.045560,-117.292855,,24949,0,encsta,1,M-TC-Bus,encsta,,Encinitas Staall 6
24953,Carlsbad Village Station,33.160728,-117.351003,,24953,0,cvsta,1,M-TC-Bus,cvsta,,Clsbd Vlge Sta
24954,Carlsbad Village Station Stall 4,33.160922,-117.351168,,24954,0,cvsta,1,M-TC-Bus,cvsta,,Clsbd Vlge Staall 4
24955,Carlsbad Village Station Stall 5,33.161072,-117.351288,,24955,0,cvsta,1,M-TC-Bus,cvsta,,Clsbd Vlge Staall 5
24957,Citracado Pkwy & Health Center Drwy North,33.121130,-117.120097,,24957,0,,2,N-S/B,,,Citracado & Health Ctr North
24958,Palomar Medical Center,33.121909,-117.120843,,24958,0,,1,M-Special_Loc,palwes,,Palomar Medical Ctr
24959,N Torrey Pines Rd & John J Hopkins Dr,32.897798,-117.242093,,24959,0,,1,F-S/B,scripS,,N Try Pines & John J Hopkins
24960,Midway & Washington Av,33.141812,-117.054007,,24960,0,,2,F-N/B,wasmiW,,Midway&Wshngtn
24965,Rancho Del Oro Dr & Oceanside Blvd,33.204320,-117.311419,,24965,0,,1,N-S/B,,,Rcho Del Oro & Oceansidevd
24967,Valley Pkwy & Claudan Rd,33.095627,-117.112071,,24967,0,,2,N-W/B,,,Vly & Claudan
24968,Valley Pkwy & Claudan Rd,33.095308,-117.111926,,24968,0,,2,F-E/B,,,Vly & Claudan
24969,Midway Dr & E. Grand Ave,33.134722,-117.049937,,24969,0,,1,F-N/B,,,Midway&E. Grande
24970,E. Grand Av & Rose St,33.130740,-117.057587,,24970,0,,1,F-W/B,,,E. Grand&Rose
24971,Hwy 76 & Pala Transfer Station,33.363844,-117.059830,,24971,0,,2,M-Street-S/B,,,Hwy 76 & Pala Transfer Sta
24974,Bear Valley Pkwy & Oak Hill Dr,33.132255,-117.045067,,24974,0,,1,N-E/B,,,Bear Vly&Oak Hill
24978,Vista Way & Italia Way,33.180613,-117.313576,,24978,0,,2,N-E/B,,,Vista Way&Italia Way
24979,Casino Pauma,33.329271,-116.991986,,24979,0,,1,M-Special_Loc,paucas,,Casino Pauma
24981,Avenida De La Plata & Across from Genentech,33.208415,-117.299027,,24981,0,,1,M-Street-E/B,,,Avda De Laata&Across from Genentech
24982,Del Dios Hwy & Toyon Canyon Rd,33.061003,-117.124631,,24982,0,,2,F-W/B,,,Del Dios Hwy & Toyon Cyn
24983,Del Dios Hwy & Mt Israel Rd,33.063250,-117.124086,,24983,0,,2,F-E/B,,,Del Dios Hwy & Mt Israel
24986,Citracado Pkwy & Scenic Trail Way,33.096657,-117.102904,,24986,0,,1,N-N/B,delaac,,Citracado&Scenic Trail Way
24987,Cannon Rd & El Camino Real,33.150345,-117.296894,,24987,0,,1,F-E/B,,,Cannon&El Cmo Real
24988,College Bl & Cannon Rd,33.155699,-117.287500,,24988,0,,1,F-N/B,colcan,,Coll&Cannon
24989,El Camino Real & Palomar Airport Rd,33.130174,-117.266918,,24989,0,,2,F-N/B,,,El Cmo Real&Palomar Airport
24991,Cannon Rd & College Bl,33.154678,-117.287806,,24991,0,,1,F-W/B,cancol,,Cannon&Coll
24992,Naval Hospital Camp Pendleton,33.220387,-117.389374,,24992,0,,1,M-Special_Loc,nahosp,,Naval Hospital Camp Pendleton
24993,Arcadia Av & E Vista Way,33.224831,-117.225273,,24993,0,,1,F-S/B,arcviE,,Arcadia&E Vista Way
24995,College Blvd & Silver Bluff Dr,33.239720,-117.290342,,24995,0,,1,F-N/B,,,Coll& Silveruff
24996,Mission Rd & Marcos St,33.144734,-117.170597,,24996,0,,1,F-W/B,,,Mission&Marcos
